Order ID	Order Date	Order Priority	Order Quantity	Sales	Unit Price	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
8961	6/28/2011	Low	48	4644.87	96.77	Delivery Truck	60	Alberta	Small Business	Furniture	Tables	Jumbo Drum	07/03/2011
50983	6/28/2011	Critical	39	3063.1	78.54	Regular Air	35	Yukon	Home Office	Office Supplies	Storage & Organization	Large Box	6/29/2011
15619	6/28/2011	Low	36	123.13	3.42	Express Air	1.35	Nova Scotia	Corporate	Office Supplies	Rubber Bands	Wrap Bag	07/02/2011
50983	6/28/2011	Critical	15	229.03	15.27	Regular Air	5.8	Yukon	Home Office	Office Supplies	Storage & Organization	Small Box	6/30/2011
8961	6/28/2011	Low	15	627.69	41.85	Regular Air	4	Ontario	Small Business	Technology	Computer Peripherals	Small Box	07/03/2011
15619	6/28/2011	Low	9	1425.21	158.36	Delivery Truck	30	Nova Scotia	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	07/05/2011
7239	6/29/2011	Medium	50	6206.16	124.12	Regular Air	19.99	Ontario	Small Business	Office Supplies	Storage & Organization	Small Box	07/01/2011
27844	6/29/2011	Low	27	135.86	5.03	Regular Air	5.49	Ontario	Home Office	Office Supplies	Paper	Small Box	07/01/2011
44516	6/29/2011	Critical	17	57.96	3.41	Regular Air	3.97	Alberta	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	6/29/2011
18951	6/29/2011	Critical	16	61.5	3.84	Regular Air	2.97	Nova Scotia	Corporate	Office Supplies	Paper	Wrap Bag	6/30/2011
18951	6/29/2011	Critical	10	3,243,175	324317.50	Express Air	5	Nova Scotia	Corporate	Technology	Telephones and Communication	Small Box	07/01/2011
27844	6/29/2011	Low	1	11.08	11.08	Regular Air	5.59	Alberta	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	07/06/2011
8704	6/30/2011	Medium	43	449.17	10.45	Regular Air	1.09	New Brunswick	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	07/01/2011
8704	6/30/2011	Medium	38	79.81	2.10	Regular Air	1	New Brunswick	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	07/01/2011
29318	6/30/2011	Not Specified	34	33,753,075	992737.50	Regular Air	8.08	Ontario	Corporate	Technology	Telephones and Communication	Small Box	07/01/2011
29318	6/30/2011	Not Specified	21	2954.14	140.67	Express Air	35	Ontario	Corporate	Office Supplies	Storage & Organization	Large Box	07/01/2011
11270	6/30/2011	High	15	140.07	9.34	Express Air	6.19	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	07/01/2011
12037	6/30/2011	Low	14	135.21	9.66	Regular Air	4.39	New Brunswick	Consumer	Office Supplies	Paper	Wrap Bag	07/05/2011
21412	7/13/2011	Not Specified	38	137.07	3.61	Regular Air	6.83	Manitoba	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	7/15/2011
27845	7/13/2011	Not Specified	36	220.45	6.12	Regular Air	0.5	Saskachewan	Small Business	Office Supplies	Labels	Small Box	7/14/2011
13764	7/13/2011	Medium	31	123.93	4.00	Regular Air	0.94	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	7/14/2011
21412	7/13/2011	Not Specified	28	203.99	7.29	Regular Air	4.23	Manitoba	Home Office	Office Supplies	Paper	Wrap Bag	7/14/2011
41217	7/13/2011	High	23	1314.64	57.16	Express Air	6.79	British Columbia	Consumer	Office Supplies	Paper	Small Box	7/15/2011
29827	7/14/2011	Critical	35	926.65	26.48	Regular Air	5.89	Alberta	Consumer	Technology	Computer Peripherals	Small Box	7/15/2011
6274	7/14/2011	Not Specified	22	46.36	2.11	Express Air	4.08	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	7/15/2011
10338	7/14/2011	Not Specified	9	799.98	88.89	Delivery Truck	14	Newfoundland	Corporate	Technology	Office Machines	Jumbo Drum	7/16/2011
23907	7/14/2011	Not Specified	7	384.2	54.89	Regular Air	2.5	British Columbia	Corporate	Technology	Telephones and Communication	Small Box	7/14/2011
10338	7/14/2011	Not Specified	7	363.57	51.94	Delivery Truck	46.59	Nova Scotia	Corporate	Furniture	Tables	Jumbo Box	7/16/2011
3300	7/14/2011	Low	6	92.02	15.34	Regular Air	4	Yukon	Home Office	Technology	Computer Peripherals	Small Box	7/19/2011
33061	7/15/2011	High	48	5318.89	110.81	Regular Air	8.64	Quebec	Home Office	Office Supplies	Storage & Organization	Small Box	7/17/2011
2467	7/15/2011	Not Specified	30	4147.47	138.25	Delivery Truck	17.85	Quebec	Corporate	Technology	Office Machines	Jumbo Drum	7/16/2011
32	7/15/2011	High	26	2808.08	108.00	Regular Air	5.81	Alberta	Corporate	Furniture	Office Furnishings	Medium Box	7/17/2011
32	7/15/2011	High	24	1761.4	73.39	Delivery Truck	89.3	Alberta	Corporate	Furniture	Tables	Jumbo Box	7/16/2011
32	7/15/2011	High	23	1,602,335	69666.74	Regular Air	5.03	Alberta	Corporate	Technology	Telephones and Communication	Medium Box	7/17/2011
32	7/15/2011	High	15	140.56	9.37	Regular Air	8.99	Saskachewan	Corporate	Technology	Computer Peripherals	Small Pack	7/16/2011
8513	7/15/2011	Low	9	163.78	18.20	Regular Air	8.51	Ontario	Small Business	Technology	Office Machines	Medium Box	7/17/2011
8513	7/15/2011	Low	8	84.64	10.58	Express Air	4.5	Quebec	Small Business	Office Supplies	Appliances	Small Box	7/22/2011
740	7/15/2011	Medium	6	28.01	4.67	Regular Air	0.49	Ontario	Corporate	Office Supplies	Labels	Small Box	7/15/2011
50790	7/16/2011	Critical	47	255.65	5.44	Regular Air	5.71	Alberta	Home Office	Furniture	Office Furnishings	Medium Box	7/18/2011
26243	7/16/2011	Low	42	71.32	1.70	Regular Air	1	Newfoundland	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	7/20/2011
4324	7/16/2011	Critical	28	1165.33	41.62	Regular Air	8.99	Yukon	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	7/18/2011
50563	7/16/2011	High	20	21,974,115	1098705.75	Express Air	7.69	Alberta	Small Business	Technology	Telephones and Communication	Small Box	7/17/2011
50563	7/16/2011	High	2	423.04	211.52	Express Air	9.99	Alberta	Small Business	Office Supplies	Storage & Organization	Small Box	7/17/2011
47301	7/17/2011	Low	6	460.71	76.79	Regular Air	35	Ontario	Consumer	Office Supplies	Storage & Organization	Large Box	7/22/2011
20482	7/18/2011	Medium	39	497.52	12.76	Regular Air	5.09	Ontario	Small Business	Office Supplies	Paper	Small Box	7/20/2011
48837	7/18/2011	Not Specified	39	47,997,885	1230715.00	Regular Air	3.9	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	7/20/2011
12897	7/18/2011	Not Specified	39	141.49	3.63	Regular Air	0.5	Ontario	Corporate	Office Supplies	Labels	Small Box	7/19/2011
40422	7/18/2011	Critical	39	2,192,439	56216.38	Express Air	3.99	Ontario	Consumer	Technology	Telephones and Communication	Small Box	7/20/2011
20482	7/18/2011	Medium	38	4650.07	122.37	Delivery Truck	60.19	Ontario	Small Business	Furniture	Bookcases	Jumbo Box	7/18/2011
12897	7/18/2011	Not Specified	31	211.55	6.82	Express Air	7.91	Ontario	Corporate	Office Supplies	Paper	Small Box	7/19/2011
22534	7/18/2011	Medium	3	279.33	93.11	Regular Air	19.99	British Columbia	Corporate	Office Supplies	Envelopes	Small Box	7/20/2011
32452	7/18/2011	Medium	3	8.6	2.87	Regular Air	0.5	Ontario	Consumer	Office Supplies	Labels	Small Box	7/19/2011
449	7/19/2011	High	45	356.7	7.93	Regular Air	5.21	Ontario	Corporate	Furniture	Office Furnishings	Small Box	7/21/2011
2757	7/19/2011	High	42	569.32	13.56	Express Air	3.14	Saskachewan	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	7/20/2011
2757	7/19/2011	Critical	39	3554.46	91.14	Delivery Truck	74.35	Nunavut	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	7/19/2011
6947	7/19/2011	Critical	9	520.49	57.83	Regular Air	18.45	Manitoba	Small Business	Furniture	Office Furnishings	Medium Box	7/21/2011
59044	7/20/2011	Critical	6	20.19	3.37	Regular Air	0.99	Manitoba	Small Business	Office Supplies	Labels	Small Box	7/22/2011
7142	7/21/2011	Critical	36	132.86	3.69	Regular Air	0.5	Alberta	Corporate	Office Supplies	Labels	Small Box	7/23/2011
6596	7/21/2011	Low	36	18028.07	500.78	Delivery Truck	28.14	Nova Scotia	Corporate	Technology	Office Machines	Jumbo Drum	7/26/2011
55845	7/21/2011	Low	29	4203.88	144.96	Delivery Truck	66.27	Alberta	Home Office	Furniture	Bookcases	Jumbo Box	7/25/2011
54912	7/21/2011	Low	17	117.33	6.90	Regular Air	3.1	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	7/28/2011
54083	7/21/2011	High	10	2700.41	270.04	Delivery Truck	23.19	Northwest Territories	Home Office	Office Supplies	Appliances	Jumbo Drum	7/23/2011
41409	7/21/2011	Not Specified	1	18.92	18.92	Regular Air	7.19	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	7/23/2011
14976	7/22/2011	High	46	231.35	5.03	Regular Air	4.7	New Brunswick	Corporate	Office Supplies	Paper	Small Box	7/24/2011
28867	7/22/2011	Medium	43	866.73	20.16	Regular Air	6.5	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	7/23/2011
28867	7/22/2011	Medium	26	21,697,525	834520.19	Regular Air	8.99	Saskachewan	Corporate	Technology	Telephones and Communication	Small Box	7/24/2011
48288	7/22/2011	Medium	25	3308.28	132.33	Delivery Truck	54.74	British Columbia	Consumer	Furniture	Bookcases	Jumbo Box	7/24/2011
25536	7/22/2011	Low	19	193.25	10.17	Regular Air	1.09	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	7/22/2011
28867	7/22/2011	Medium	6	642.42	107.07	Regular Air	19.99	Saskachewan	Corporate	Office Supplies	Paper	Small Box	7/23/2011
16160	7/23/2011	Critical	50	514.86	10.30	Regular Air	4.5	Ontario	Home Office	Office Supplies	Appliances	Small Box	7/24/2011
31558	7/23/2011	Low	42	1763.6	41.99	Regular Air	1.99	Northwest Territories	Home Office	Technology	Computer Peripherals	Small Pack	7/23/2011
5575	7/23/2011	Low	41	254.69	6.21	Regular Air	10.39	Saskachewan	Corporate	Office Supplies	Paper	Small Box	7/23/2011
47492	7/23/2011	High	22	649.71	29.53	Regular Air	8.65	Ontario	Corporate	Technology	Computer Peripherals	Small Box	7/25/2011
9792	7/23/2011	Low	14	84.09	6.01	Regular Air	7.78	British Columbia	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	7/23/2011
29152	7/23/2011	Low	13	94.99	7.31	Regular Air	9.69	Saskachewan	Small Business	Office Supplies	Storage & Organization	Small Box	7/23/2011
31558	7/23/2011	Low	12	3671.3	305.94	Regular Air	24.49	Northwest Territories	Home Office	Office Supplies	Appliances	Large Box	7/28/2011
29152	7/23/2011	Low	3	58.63	19.54	Regular Air	1.99	Saskachewan	Small Business	Technology	Computer Peripherals	Small Pack	7/27/2011
56420	7/24/2011	Low	48	5,138,335	107048.65	Regular Air	8.08	Alberta	Consumer	Technology	Telephones and Communication	Small Box	7/26/2011
26851	7/24/2011	High	44	73.64	1.67	Regular Air	1.99	British Columbia	Corporate	Technology	Computer Peripherals	Small Pack	7/26/2011
56420	7/24/2011	Low	26	132.23	5.09	Regular Air	2.03	Alberta	Consumer	Furniture	Office Furnishings	Wrap Bag	7/26/2011
56420	7/24/2011	Low	22	2,403,137	109233.50	Regular Air	8.99	Alberta	Consumer	Technology	Telephones and Communication	Small Box	7/29/2011
56420	7/24/2011	Low	16	597.44	37.34	Regular Air	4.5	Alberta	Consumer	Office Supplies	Appliances	Small Box	7/28/2011
46311	7/25/2011	High	44	302.07	6.87	Regular Air	8.4	Saskachewan	Consumer	Office Supplies	Paper	Small Box	7/27/2011
46311	7/25/2011	High	42	981.73	23.37	Regular Air	3.63	Saskachewan	Consumer	Furniture	Office Furnishings	Small Pack	7/26/2011
46311	7/25/2011	High	42	1244.01	29.62	Regular Air	1.99	Saskachewan	Consumer	Technology	Computer Peripherals	Small Pack	7/25/2011
30593	7/25/2011	Critical	41	1408.34	34.35	Regular Air	8.99	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	7/28/2011
15425	7/25/2011	Low	29	2896.14	99.87	Express Air	19.99	Alberta	Home Office	Technology	Computer Peripherals	Small Box	7/29/2011
30593	7/25/2011	Critical	20	97.65	4.88	Express Air	6.92	Ontario	Small Business	Furniture	Office Furnishings	Small Box	7/27/2011
39111	7/25/2011	Medium	20	6004.35	300.22	Regular Air	7.18	Yukon	Corporate	Technology	Computer Peripherals	Small Box	7/27/2011
2306	7/25/2011	High	15	113.5	7.57	Regular Air	6.28	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	7/27/2011
36516	7/25/2011	Medium	9	883.37	98.15	Regular Air	7.18	Prince Edward Island	Home Office	Technology	Computer Peripherals	Small Box	7/28/2011
39111	7/25/2011	Medium	1	182.4	182.40	Regular Air	19.99	Yukon	Corporate	Office Supplies	Storage & Organization	Small Box	7/28/2011
19041	7/26/2011	Low	43	1849.8	43.02	Regular Air	4.62	Yukon	Corporate	Office Supplies	Appliances	Small Box	08/04/2011
30565	7/26/2011	Medium	32	1785.02	55.78	Express Air	4	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	7/28/2011
19041	7/26/2011	Low	3	36.06	12.02	Regular Air	4.5	Yukon	Corporate	Office Supplies	Appliances	Small Box	7/30/2011
31938	7/27/2011	Medium	47	363.23	7.73	Regular Air	4	British Columbia	Consumer	Furniture	Office Furnishings	Wrap Bag	7/29/2011
49479	7/27/2011	Medium	46	5615.4	122.07	Delivery Truck	26.3	Manitoba	Consumer	Technology	Office Machines	Jumbo Drum	7/29/2011
30853	7/27/2011	Medium	40	254.02	6.35	Regular Air	0.5	Saskachewan	Small Business	Office Supplies	Labels	Small Box	7/30/2011
56768	7/27/2011	Critical	37	111.39	3.01	Regular Air	0.7	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	7/29/2011
31556	7/27/2011	Critical	35	269.35	7.70	Regular Air	3.68	Saskachewan	Consumer	Furniture	Office Furnishings	Wrap Bag	7/28/2011
52934	7/27/2011	Critical	20	92.15	4.61	Regular Air	0.5	Nova Scotia	Corporate	Office Supplies	Labels	Small Box	7/28/2011
30853	7/27/2011	Medium	16	41.52	2.60	Regular Air	7.09	Manitoba	Small Business	Office Supplies	Paper	Wrap Bag	7/30/2011
34725	7/27/2011	Low	14	1885.41	134.67	Regular Air	35	Quebec	Small Business	Office Supplies	Storage & Organization	Large Box	7/29/2011
31938	7/27/2011	Medium	13	1193.62	91.82	Delivery Truck	42	British Columbia	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	7/28/2011
56768	7/27/2011	Critical	13	1207.02	92.85	Delivery Truck	14	Quebec	Corporate	Technology	Office Machines	Jumbo Drum	7/28/2011
3362	7/28/2011	Low	50	760.85	15.22	Regular Air	4.53	British Columbia	Small Business	Office Supplies	Storage & Organization	Small Box	08/06/2011
47271	7/28/2011	Medium	44	221.42	5.03	Regular Air	4.62	New Brunswick	Corporate	Technology	Computer Peripherals	Small Pack	7/29/2011
3362	7/28/2011	Low	40	1699.52	42.49	Regular Air	1.99	British Columbia	Small Business	Technology	Computer Peripherals	Small Pack	08/01/2011
21089	7/28/2011	Medium	4	559.75	139.94	Delivery Truck	70.2	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	7/30/2011
56838	7/29/2011	Critical	44	4326.27	98.32	Regular Air	7.18	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	7/30/2011
46336	7/29/2011	High	31	143.85	4.64	Regular Air	0.71	Alberta	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	7/31/2011
31237	7/29/2011	Not Specified	13	589.78	45.37	Regular Air	2.99	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	7/29/2011
23202	7/30/2011	High	48	608.29	12.67	Regular Air	5.81	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	08/01/2011
54279	7/30/2011	High	41	10071.09	245.64	Delivery Truck	17.86	Alberta	Corporate	Technology	Office Machines	Jumbo Drum	7/31/2011
9574	7/30/2011	Medium	40	434.62	10.87	Regular Air	7.19	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	7/31/2011
23202	7/30/2011	High	39	307.42	7.88	Regular Air	1.69	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	08/01/2011
46305	7/30/2011	Low	30	299.66	9.99	Regular Air	5.75	Manitoba	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	08/03/2011
31812	7/31/2011	High	31	38.52	1.24	Regular Air	0.7	Ontario	Small Business	Office Supplies	Rubber Bands	Wrap Bag	08/02/2011
33377	7/31/2011	High	20	100.4	5.02	Regular Air	2.04	Northwest Territories	Corporate	Office Supplies	Paper	Wrap Bag	08/02/2011
33377	7/31/2011	High	19	327.15	17.22	Regular Air	3.26	Northwest Territories	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	08/01/2011
31812	7/31/2011	High	14	593.62	42.40	Regular Air	19.99	Ontario	Small Business	Office Supplies	Paper	Small Box	08/02/2011
9763	8/13/2011	Medium	44	176.26	4.01	Regular Air	0.5	Northwest Territories	Corporate	Office Supplies	Labels	Small Box	8/16/2011
49220	8/13/2011	Critical	13	409.97	31.54	Regular Air	3.5	Manitoba	Corporate	Office Supplies	Appliances	Small Box	8/14/2011
31846	8/13/2011	Critical	7	261.17	37.31	Delivery Truck	19.19	Quebec	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	8/15/2011
56580	8/14/2011	Not Specified	44	950.3	21.60	Delivery Truck	53.03	Ontario	Consumer	Office Supplies	Storage & Organization	Jumbo Drum	8/16/2011
56580	8/14/2011	Not Specified	29	8122.53	280.09	Delivery Truck	61.76	Ontario	Consumer	Furniture	Tables	Jumbo Box	8/16/2011
17379	8/14/2011	Critical	29	3218.42	110.98	Delivery Truck	58.72	Ontario	Consumer	Furniture	Bookcases	Jumbo Box	8/16/2011
56580	8/14/2011	Not Specified	9	73.05	8.12	Regular Air	4.82	Ontario	Consumer	Office Supplies	Paper	Small Box	8/14/2011
47810	8/14/2011	Critical	3	19.57	6.52	Regular Air	1.2	New Brunswick	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	8/15/2011
1414	8/15/2011	Critical	44	4530.96	102.98	Delivery Truck	41.64	British Columbia	Small Business	Furniture	Tables	Jumbo Box	8/15/2011
54659	8/15/2011	High	38	262.9	6.92	Regular Air	5.2	Quebec	Corporate	Office Supplies	Paper	Small Box	8/15/2011
28674	8/15/2011	High	26	161.96	6.23	Regular Air	5.67	Saskachewan	Home Office	Office Supplies	Paper	Small Box	8/16/2011
9927	8/16/2011	High	44	10087.6	229.26	Regular Air	18.06	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Large Box	8/17/2011
9927	8/16/2011	High	34	1608.08	47.30	Express Air	6.5	Northwest Territories	Corporate	Technology	Computer Peripherals	Small Box	8/17/2011
9927	8/16/2011	High	32	4655.07	145.47	Delivery Truck	53.48	Northwest Territories	Corporate	Furniture	Bookcases	Jumbo Box	8/17/2011
49409	8/16/2011	High	28	1457.78	52.06	Regular Air	19.99	Manitoba	Consumer	Technology	Computer Peripherals	Small Box	8/17/2011
14247	8/16/2011	Critical	4	14.75	3.69	Regular Air	1.35	Ontario	Home Office	Office Supplies	Rubber Bands	Wrap Bag	8/18/2011
13381	8/17/2011	Medium	41	10714.78	261.34	Delivery Truck	66.67	Quebec	Consumer	Furniture	Tables	Jumbo Box	8/17/2011
38466	8/17/2011	Critical	37	111.37	3.01	Regular Air	0.5	Ontario	Corporate	Office Supplies	Labels	Small Box	8/19/2011
38466	8/17/2011	Critical	22	136.18	6.19	Regular Air	5.46	Ontario	Corporate	Office Supplies	Paper	Small Box	8/18/2011
38466	8/17/2011	Critical	15	105.48	7.03	Regular Air	7.37	Ontario	Corporate	Office Supplies	Paper	Small Box	8/18/2011
17253	8/17/2011	Critical	13	50.19	3.86	Regular Air	6.83	Alberta	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	8/19/2011
42373	8/17/2011	Not Specified	11	127.32	11.57	Express Air	2.99	New Brunswick	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	8/18/2011
47459	8/17/2011	Not Specified	10	197.21	19.72	Regular Air	1.49	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	8/18/2011
8768	8/18/2011	High	44	24,224,405	550554.66	Regular Air	5.31	Alberta	Small Business	Technology	Telephones and Communication	Small Box	8/19/2011
43424	8/18/2011	Not Specified	34	772.56	22.72	Express Air	4.5	Ontario	Home Office	Office Supplies	Appliances	Small Box	8/20/2011
33604	8/18/2011	High	10	59.62	5.96	Regular Air	7.78	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	8/20/2011
16967	8/19/2011	Low	34	676.26	19.89	Regular Air	5.77	Nova Scotia	Corporate	Office Supplies	Paper	Small Box	8/19/2011
1639	8/19/2011	Not Specified	24	163.14	6.80	Regular Air	6.18	Ontario	Home Office	Office Supplies	Paper	Small Box	8/20/2011
